日期,歌单id,播放量
2020/6/3,3015809683,100000
2020/6/3,2923739758,14631
2020/6/3,2764035779,270000
2020/6/3,2806455764,170000
2020/6/3,4894112858,110000
2020/6/3,2944398305,1330000
2020/6/3,4959820879,17567
2020/6/3,2903870076,23338
2020/6/3,3218573457,13623
2020/6/3,4879834665,13413
2020/6/3,4941563398,13085
2020/6/3,4906444489,12665
2020/6/3,5027204682,12611
2020/6/3,3186308594,12447
2020/6/3,3138445259,12426
2020/6/3,3223910731,12254
2020/6/3,4890125786,12103
2020/6/3,4867118022,12010
2020/6/3,3176179830,11993
2020/6/3,4880315324,11779
2020/6/3,4977748318,11691
2020/6/3,4940074003,11594
2020/6/3,4981061966,11506
2020/6/3,4903947580,11376
2020/6/3,4891302952,11351
2020/6/3,2625150755,11792
2020/6/3,3217393589,10964
2020/6/3,4991672970,10973
2020/6/3,4861959823,10670
2020/6/3,4919185780,10679
2020/6/3,3180785195,10616
2020/6/3,4873950432,10553
2020/6/3,3086694743,10414
2020/6/3,3224944828,10309
2020/6/3,4886532743,10099
2020/6/3,3188804141,9734
2020/6/3,3225649802,9167
2020/6/3,3172626150,8923
2020/6/3,5037105631,8877
2020/6/3,4964718240,8848
2020/6/3,3220931510,8730
2020/6/3,4942745093,8701
2020/6/3,4980160332,8696
2020/6/3,4878890601,8633
2020/6/3,3173161078,8587
2020/6/3,4987497806,8411
2020/6/3,4919214449,8339
2020/6/3,4933762256,7982
2020/6/3,4940099101,7982
2020/6/3,3085293755,7819
2020/6/3,4871319334,7785
2020/6/3,4955576456,7634
2020/6/3,4883477523,7621
2020/6/3,5023675695,7672
2020/6/3,4883079202,7546
2020/6/3,4879924824,7117
2020/6/3,4941481437,6895
2020/6/3,5004630349,6874
2020/6/3,4975209904,6857
2020/6/3,4888920141,6790
2020/6/3,4859725820,6118
2020/6/3,3224377181,450000
2020/6/3,4890062378,5945
2020/6/3,2881804460,430000
2020/6/3,5004403354,5878
2020/6/3,4994035261,5878
2020/6/3,4867552590,5874
2020/6/3,4947851583,5752
2020/6/3,2679005493,420000
2020/6/3,3228352033,5622
2020/6/3,3226645390,5635
2020/6/3,3130926975,400000
2020/6/3,4936284430,5588
2020/6/3,4885133469,390000
2020/6/3,4891066072,5555
2020/6/3,2921298407,390000
2020/6/3,4905360089,5492
2020/6/3,4929232463,5483
2020/6/3,4884353474,5450
2020/6/3,4891115827,5425
2020/6/3,4968085436,5408
2020/6/3,4890617591,5378
2020/6/3,4902813157,5362
2020/6/3,3217142375,5357
2020/6/3,4863151425,5227
2020/6/3,3102314489,350000
2020/6/3,3027141720,350000
2020/6/3,4927854999,4975
2020/6/3,4902904138,4942
2020/6/3,4927966471,4954
2020/6/3,3111369145,320000
2020/6/3,3214426005,4837
2020/6/3,4865560587,4538
2020/6/3,4944550073,4526
2020/6/3,4884930414,4501
2020/6/3,4984902606,4475
2020/6/3,4872818571,280000
2020/6/3,4887470474,4454
2020/6/3,4991878928,4379
2020/6/3,5017740765,4358
2020/6/3,4920994991,4324
2020/6/3,5025636101,4223
2020/6/3,4949167225,260000
2020/6/3,4999632960,4194
2020/6/3,3226336724,250000
2020/6/3,4957019645,4034
2020/6/3,4894067709,4018
2020/6/3,2979201561,240000
2020/6/3,4893450124,3976
2020/6/3,5023488621,4009
2020/6/3,3190969407,3963
2020/6/3,4997611705,3908
2020/6/3,4897541829,3892
2020/6/3,3223946120,220000
2020/6/3,2832842727,220000
2020/6/3,4883889100,3766
2020/6/3,2847944814,210000
2020/6/3,4964295000,210000
2020/6/3,4913670426,3686
2020/6/3,4955965649,3652
2020/6/3,5011140195,3564
2020/6/3,4924410632,3522
2020/6/3,4895907284,3463
2020/6/3,5013884313,180000
2020/6/3,3236305625,3337
2020/6/3,4962397055,3152
2020/6/3,4963939064,3136
2020/6/3,4990848633,3123
2020/6/3,4897554119,3085
2020/6/3,4992792421,3039
2020/6/3,3216108507,3052
2020/6/3,5026097411,3060
2020/6/3,4980858378,2955
2020/6/3,4901228223,2963
2020/6/3,4924299113,2921
2020/6/3,4906366356,2917
2020/6/3,4960917360,2938
2020/6/3,4940455846,150000
2020/6/3,5007959923,2884
2020/6/3,5007957776,2837
2020/6/3,4896542636,2783
2020/6/3,4894292979,2732
2020/6/3,4926132340,130000
2020/6/3,4883493307,2682
2020/6/3,4920843700,2682
2020/6/3,4902774638,2657
2020/6/3,4946101699,2636
2020/6/3,4926207823,2611
2020/6/3,4897763411,2560
2020/6/3,4960239097,2548
2020/6/3,2806454809,120000
2020/6/3,2891159377,120000
2020/6/3,5019405270,2527
2020/6/3,5023150632,120000
2020/6/3,4935829529,2388
2020/6/3,3234311430,2350
2020/6/3,5040762575,110000
2020/6/3,5007981144,2275
2020/6/3,4933211101,2262
2020/6/3,4899694960,2254
2020/6/3,4985173173,2216
2020/6/3,5020665888,2237
2020/6/3,4947222634,2199
2020/6/3,4887921479,2203
2020/6/3,4912609759,2153
2020/6/3,5000457603,2111
2020/6/3,4929767629,2073
2020/6/3,4958475148,2048
2020/6/3,4956768553,89882
2020/6/3,4945617451,1939
2020/6/3,3070686502,80197
2020/6/3,5008428867,1884
2020/6/3,4894491174,1855
2020/6/3,4911724455,1792
2020/6/3,5017504709,74552
2020/6/3,2870884046,74708
2020/6/3,3236272692,1758
2020/6/3,4949963583,1750
2020/6/3,4961043670,1729
2020/6/3,4984103648,1703
2020/6/3,4959821342,1682
2020/6/3,4948420848,1674
2020/6/3,4899894744,1661
2020/6/3,4962976144,1661
2020/6/3,5030592652,1632
2020/6/3,4912549489,65590
2020/6/3,4997258648,1619
2020/6/3,4990082281,1548
2020/6/3,4942869073,1506
2020/6/3,2705437286,59071
2020/6/3,4969137423,1493
2020/6/3,4955638185,1477
2020/6/3,3105127208,57164
2020/6/3,5014790933,1456
2020/6/3,4879675481,670000
2020/6/3,4947197016,1443
2020/6/3,4884221191,1418
2020/6/3,2902381056,54586
2020/6/3,4949473223,1363
2020/6/3,4910428960,1355
2020/6/3,4963642890,1346
2020/6/3,4887596814,1338
2020/6/3,5026938260,580000
2020/6/3,4923727917,1288
2020/6/3,5004108403,1267
2020/6/3,4976119654,1262
2020/6/3,4894998849,1254
2020/6/3,3017128691,44216
2020/6/3,4964107663,1208
2020/6/3,4893228786,1195
2020/6/3,4945093851,1170
2020/6/3,5035752618,1216
2020/6/3,4975660748,1115
2020/6/3,4895986495,1115
2020/6/3,5035719122,38088
2020/6/3,4986173150,1082
2020/6/3,4902104231,1073
2020/6/3,4991447404,1048
2020/6/3,4908861479,1057
2020/6/3,4991917189,985
2020/6/3,4981849966,968
2020/6/3,5000543583,952
2020/6/3,4996120692,943
2020/6/3,4960124393,931
2020/6/3,4975036084,905
2020/6/3,3217534739,905
2020/6/3,4948940356,30121
2020/6/3,5035001835,897
2020/6/3,5005112603,905
2020/6/3,4999780098,901
2020/6/3,3102318465,300000
2020/6/3,4957340189,859
2020/6/3,4951141183,859
2020/6/3,4976099886,855
2020/6/3,3083747511,27722
2020/6/3,4981903365,830
2020/6/3,5014145009,26698
2020/6/3,4973991998,796
2020/6/3,3216881902,25148
2020/6/3,4937520573,771
2020/6/3,3222121283,24539
2020/6/3,4982512345,24329
2020/6/3,4940754284,754
2020/6/3,5001605799,750
2020/6/3,4918841443,746
2020/6/3,4921021773,742
2020/6/3,5005438742,733
2020/6/3,3230575373,22115
2020/6/3,4909442208,21246
2020/6/3,4999277174,666
2020/6/3,4976150069,666
2020/6/3,5000861067,637
2020/6/3,4987153236,628
2020/6/3,5011438514,628
2020/6/3,5003384883,624
2020/6/3,4999726420,620
2020/6/3,3195373817,170000
2020/6/3,4991472722,611
2020/6/3,3174259774,641
2020/6/3,4959033066,582
2020/6/3,5009745539,582
2020/6/3,5014768365,536
2020/6/3,5011105807,15563
2020/6/3,4977132032,498
2020/6/3,2928966674,620000
2020/6/3,3087790085,13812
2020/6/3,4939476133,452
2020/6/3,4959967972,456
2020/6/3,4993016111,448
2020/6/3,5018030657,431
2020/6/3,3168904807,12838
2020/6/3,4996887072,431
2020/6/3,3125783201,98148
2020/6/3,5010036366,389
2020/6/3,5014467038,389
2020/6/3,5015514747,363
2020/6/3,5006046132,347
2020/6/3,2926186604,390000
2020/6/3,5042353491,397
2020/6/3,4947514544,322
2020/6/3,4984765477,309
2020/6/3,4992886072,288
2020/6/3,4895971455,64359
2020/6/3,4882200137,300000
2020/6/3,4964710256,271
2020/6/3,5035755567,284
2020/6/3,5000767151,259
2020/6/3,4984458921,267
2020/6/3,4976487770,254
2020/6/3,5041599566,267
2020/6/3,4994055487,250
2020/6/3,5027095405,57072
2020/6/3,4875546461,7449
2020/6/3,4983085598,242
2020/6/3,3177567341,7239
2020/6/3,5020652448,221
2020/6/3,5016888850,217
2020/6/3,3102272704,210000
2020/6/3,4952153800,6504
2020/6/3,4998730364,200
2020/6/3,5006484009,204
2020/6/3,4955061976,187
2020/6/3,5017991880,187
2020/6/3,5018611111,187
2020/6/3,5037289601,183
2020/6/3,3174190522,5727
2020/6/3,5036723536,5588
2020/6/3,4944076595,5429
2020/6/3,4885847926,5315
2020/6/3,4955563876,5114
2020/6/3,5012155065,163
2020/6/3,4936021027,161
2020/6/3,5034184984,159
2020/6/3,4993863130,157
2020/6/3,3095964867,31948
2020/6/3,5003208248,155
2020/6/3,4949119695,161
2020/6/3,3071994939,31057
2020/6/3,5019372903,154
2020/6/3,5019048796,150
2020/6/3,3235666348,4429
2020/6/3,4943870565,4400
2020/6/3,5024137970,146
2020/6/3,5032078549,148
2020/6/3,4879976171,4181
2020/6/3,4981945015,143
2020/6/3,4970975435,4005
2020/6/3,4880785256,300000
2020/6/3,4936928962,23514
2020/6/3,5006450459,136
2020/6/3,4886278287,3497
2020/6/3,5034515278,130
2020/6/3,4981441786,127
2020/6/3,5040298389,125
2020/6/3,5038723800,128
2020/6/3,5018876216,125
2020/6/3,5035274394,127
2020/6/3,3224375889,78278
2020/6/3,5020075005,123
2020/6/3,4891468996,18923
2020/6/3,5022823389,116
2020/6/3,4894700667,17147
2020/6/3,5008694332,114
2020/6/3,4871309430,2657
2020/6/3,4951633974,2585
2020/6/3,4993657590,107
2020/6/3,5014278362,107
2020/6/3,5010768658,2527
2020/6/3,4991598269,2510
2020/6/3,5006673143,14476
2020/6/3,4964061230,110
2020/6/3,5037753063,101
2020/6/3,5036872525,101
2020/6/3,5031378059,103
2020/6/3,5005419417,96
2020/6/3,5033697578,91
2020/6/3,5028545344,91
2020/6/3,5030423977,91
2020/6/3,3087795513,10410
2020/6/3,5023603357,89
2020/6/3,5010909520,1716
2020/6/3,3225276060,33392
2020/6/3,4942856546,1674
2020/6/3,3102266233,32242
2020/6/3,4996060324,83
2020/6/3,5011121723,8948
2020/6/3,3126432057,77245
2020/6/3,5031692589,78
2020/6/3,5038013090,83
2020/6/3,5027852911,76
2020/6/3,5039056885,91
2020/6/3,3173216380,25480
2020/6/3,4858840221,7331
2020/6/3,5044470008,80
2020/6/3,4882238181,6895
2020/6/3,5025843414,73
2020/6/3,5044571937,71
2020/6/3,5043778925,71
2020/6/3,5037864912,69
2020/6/3,5020200444,69
2020/6/3,4934815924,1069
2020/6/3,5012907406,65
2020/6/3,4880089352,5471
2020/6/3,5036401661,60
2020/6/3,4955554827,4572
2020/6/3,5008332449,826
2020/6/3,5030527073,51
2020/6/3,4920726140,3220
2020/6/3,4868228584,19906
2020/6/3,4865514565,8045
2020/6/3,4936809739,439
2020/6/3,4946084383,30843
2020/6/3,4943932351,14127
2020/6/3,5037558345,347
2020/6/3,5036966047,37
2020/6/3,4955630323,4312
2020/6/3,5027499629,242
2020/6/3,3113923112,580000
2020/6/3,4932845678,217
2020/6/3,4878946613,3367
2020/6/3,4984256072,580000
2020/6/3,5014895444,11254
2020/6/3,4916771560,935
2020/6/3,4956732236,145
2020/6/3,4939117494,350000
2020/6/3,2958667686,300000
2020/6/3,5028649507,1615
2020/6/3,4924655204,9688
2020/6/3,5005828041,3102
2020/6/3,4975739424,270000
2020/6/3,5009183809,448
2020/6/3,4937101751,364
2020/6/3,2895044260,200000
2020/6/3,4974682089,200000
2020/6/3,4871438723,200000
2020/6/3,5021041736,76
2020/6/3,4890146949,190000
2020/6/3,4921668335,180000
2020/6/3,4924730133,5920
2020/6/3,5007023866,1334
2020/6/3,3216462449,170000
2020/6/3,5027593456,166
2020/6/3,3086599778,160000
2020/6/3,5014260446,58
2020/6/3,4923064681,160000
2020/6/3,2731768583,160000
2020/6/3,5026969732,136
2020/6/3,5008309140,134
2020/6/3,5025101879,160000
2020/6/3,4878522228,130000
2020/6/3,4889314395,120000
2020/6/3,4985945967,110000
2020/6/3,5013887304,92
2020/6/3,4866284552,89441
2020/6/3,4883717460,79046
2020/6/3,4878452009,76102
2020/6/3,4884483911,61406
2020/6/3,2952108167,60932
2020/6/3,4878421498,59911
2020/6/3,4908714076,56686
2020/6/3,3213752362,56224
2020/6/3,2875456691,55438
2020/6/3,4976141788,103
2020/6/3,3087573981,54056
2020/6/3,5017409561,240000
2020/6/3,4931935293,51847
2020/6/3,3143811297,51431
2020/6/3,3195646734,49793
2020/6/3,5028355122,250
2020/6/3,4984681842,48899
2020/6/3,5020500879,49
2020/6/3,3094484910,48088
2020/6/3,3226596849,45211
2020/6/3,4974252616,44930
2020/6/3,4907688071,44619
2020/6/3,2924176422,43212
2020/6/3,3113848558,41902
2020/6/3,5017904254,41826
2020/6/3,3218030959,40713
2020/6/3,4985935946,20
2020/6/3,2974524097,39159
2020/6/3,3226626481,38336
2020/6/3,4880045539,34148
2020/6/3,5003890082,62
2020/6/3,5013820355,62
2020/6/3,2957380494,34102
2020/6/3,3086342439,33124
2020/6/3,3172564554,32884
2020/6/3,3143932206,30940
2020/6/3,3227551215,29633
2020/6/3,4871572374,28420
2020/6/3,5010864222,27962
2020/6/3,4887132558,26874
2020/6/3,4898107611,25148
2020/6/3,4895583045,24955
2020/6/3,4939987616,23207
2020/6/3,4966403188,22825
2020/6/3,3128801056,21565
2020/6/3,4949753333,20860
2020/6/3,2944439876,20780
2020/6/3,3025544170,18965
2020/6/3,3231446644,16937
2020/6/3,3237874291,15593
2020/6/3,4913615273,15047
2020/6/3,3229409507,14925
2020/6/3,4909840200,14585
2020/6/3,3060601825,14249
2020/6/3,3123319829,13329
2020/6/3,4881447491,12943
2020/6/3,4897607862,12682
2020/6/3,4973665638,12086
2020/6/3,3061157154,11746
2020/6/3,4858416068,11271
2020/6/3,3223886763,10838
2020/6/3,4934936115,10801
2020/6/3,3176537562,10771
2020/6/3,4970980478,10624
2020/6/3,4907176779,10381
2020/6/3,3225423870,10360
2020/6/3,4994972116,10246
2020/6/3,3141595455,9914
2020/6/3,4885441817,9776
2020/6/3,5011181651,9515
2020/6/3,3227006319,8701
2020/6/3,4967112108,7306
2020/6/3,5031260020,51
2020/6/3,4902747984,6428
2020/6/3,4952177578,6286
2020/6/3,3111439223,6122
2020/6/3,4911578361,6004
2020/6/3,3107438357,5954
2020/6/3,4967062107,5773
2020/6/3,4887738587,5756
2020/6/3,4887366511,5437
2020/6/3,4993846413,5093
2020/6/3,3210313471,5042
2020/6/3,4962825293,4950
2020/6/3,4884876852,4925
2020/6/3,4915342824,4849
2020/6/3,3227461351,4740
2020/6/3,5012981271,4496
2020/6/3,4915378403,4433
2020/6/3,4939896417,4404
2020/6/3,4955557852,4236
2020/6/3,4861850970,4034
2020/6/3,4957177147,3938
2020/6/3,5039913572,3593
2020/6/3,4956033110,3400
2020/6/3,3233747202,3341
2020/6/3,5025939579,3287
2020/6/3,4884245740,3236
2020/6/3,4968536692,2900
2020/6/3,5014151644,2871
2020/6/3,3225214442,2816
2020/6/3,4936888335,2762
2020/6/3,4860482314,2749
2020/6/3,4958352724,2690
2020/6/3,4910678253,2606
2020/6/3,4971010889,2522
2020/6/3,4894921552,2422
2020/6/3,4876839928,2380
2020/6/3,4915382113,2258
2020/6/3,4929154579,2212
2020/6/3,5036961629,2119
2020/6/3,4951089393,2107
2020/6/3,5024861990,2052
2020/6/3,4864054090,2031
2020/6/3,4988192085,1913
2020/6/3,4946275780,1846
2020/6/3,5006808149,1733
2020/6/3,4947062760,1678
2020/6/3,3219192036,1640
2020/6/3,4979150976,1590
2020/6/3,4873139711,1577
2020/6/3,4965143455,1603
2020/6/3,5005132267,1510
2020/6/3,4941816930,1401
2020/6/3,5032787601,1380
2020/6/3,3213458101,1279
2020/6/3,4943502120,1195
2020/6/3,4897258647,1141
2020/6/3,4995269759,1120
2020/6/3,4984514920,1082
2020/6/3,4954050897,985
2020/6/3,5025927975,977
2020/6/3,4961943124,985
2020/6/3,4972428413,880
2020/6/3,5028047601,868
2020/6/3,5023993208,868
2020/6/3,4995046754,842
2020/6/3,4977975109,725
2020/6/3,4982224218,712
2020/6/3,5036899578,670
2020/6/3,5006567485,628
2020/6/3,5003223723,641
2020/6/3,4991512631,590
2020/6/3,4968079459,548
2020/6/3,3232676731,540
2020/6/3,5013489081,511
2020/6/3,5022539550,2
2020/6/3,5012455769,443
2020/6/3,5044196767,452
2020/6/3,5009645893,355
2020/6/3,4952328565,296
2020/6/3,5018982403,301
2020/6/3,5031693848,284
2020/6/3,5035806174,275
2020/6/3,5028472200,238
2020/6/3,5016141470,229
2020/6/3,5006503200,233
2020/6/3,5031615115,172
2020/6/3,4982611529,170
2020/6/3,5033383022,168
2020/6/3,5005385520,163
2020/6/3,5039325252,170
2020/6/3,4999080123,148
2020/6/3,5016950955,139
2020/6/3,5004182724,143
2020/6/3,5006877583,136
2020/6/3,5001843078,127
2020/6/3,5024330428,121
2020/6/3,5031350587,119
2020/6/3,4995778860,114
2020/6/3,5005836535,112
2020/6/3,4991998070,107
2020/6/3,5017082983,109
2020/6/3,5028220395,103
2020/6/3,5021773651,103
2020/6/3,5021240356,103
2020/6/3,5046567728,130
2020/6/3,5024157871,101
2020/6/3,5038649272,100
2020/6/3,5042263750,100
2020/6/3,4935610440,98
2020/6/3,5022968880,96
2020/6/3,5036896420,96
2020/6/3,5030306701,92
2020/6/3,5038730339,91
2020/6/3,5025812305,89
2020/6/3,5020171766,87
2020/6/3,5044352072,87
2020/6/3,5044571781,112
2020/6/3,5033936301,74
2020/6/3,5039586662,82
2020/6/3,5043713083,80
2020/6/3,5041885807,71
2020/6/3,5038960054,67
2020/6/3,5029397991,67
2020/6/3,5015830381,65
2020/6/3,5038094961,64
2020/6/3,4995326059,65
2020/6/3,5007725812,64
2020/6/3,5008315248,60
2020/6/3,5039836931,58
2020/6/3,5039910078,56
2020/6/3,5029529356,55
2020/6/3,5020043970,53
2020/6/3,5037210717,65
2020/6/3,4971440367,51
2020/6/3,5024059101,46
2020/6/3,5043031687,55
2020/6/3,5041898066,49
2020/6/3,5036864016,44
2020/6/3,5006129869,42
2020/6/3,5039837769,47
2020/6/3,5033505018,40
2020/6/3,5034191590,40
2020/6/3,5013618713,38
2020/6/3,5041289452,37
2020/6/3,5038561978,38
2020/6/3,5031148145,35
2020/6/3,5041773022,49
2020/6/3,5044081289,33
2020/6/3,5035610186,33
2020/6/3,5028492460,35
2020/6/3,5024193793,35
2020/6/3,5030453482,31
2020/6/3,5037857670,31
2020/6/3,5026154457,31
2020/6/3,5040848094,35
2020/6/3,5036728258,31
2020/6/3,5024665025,31
2020/6/3,5042611336,31
2020/6/3,5042196920,33
2020/6/3,5044226394,31
2020/6/3,5034767319,26
2020/6/3,5038934312,26
2020/6/3,5045544572,40
2020/6/3,5046044756,35
2020/6/3,5044133587,28
2020/6/3,5040798748,28
2020/6/3,5044356168,26
2020/6/3,5047170355,31
2020/6/3,5040539472,24
2020/6/3,5044470952,22
2020/6/3,5036678105,26
2020/6/3,5029811897,22
2020/6/3,5044298490,22
2020/6/3,5045842153,26
2020/6/3,5040083604,22
2020/6/3,5043363668,22
2020/6/3,5046084229,24
2020/6/3,5044099830,20
2020/6/3,5042145738,20
2020/6/3,5030505981,20
2020/6/3,5030634367,20
2020/6/3,5044628226,20
2020/6/3,5029531427,20
2020/6/3,5042399296,19
2020/6/3,5042736303,19
2020/6/3,5041838938,19
2020/6/3,5044474444,17
2020/6/3,5042044157,17
2020/6/3,5020301116,17
2020/6/3,5038184828,20
2020/6/3,5037395365,17
2020/6/3,5042564340,17
2020/6/3,5039081122,17
2020/6/3,5045101031,17
2020/6/3,5045667347,17
2020/6/3,5032606788,17
2020/6/3,5045298633,15
2020/6/3,5038888819,15
2020/6/3,5046482304,15
2020/6/3,5043813675,17
2020/6/3,5042970040,19
2020/6/3,5042746110,15
2020/6/3,5045572079,19
2020/6/3,5040892957,15
2020/6/3,5045387769,15
2020/6/3,5044241851,13
2020/6/3,5005897957,13
2020/6/3,5042548263,13
2020/6/3,5043615982,13
2020/6/3,5041865299,19
2020/6/3,5035873508,13
2020/6/3,5027580122,13
2020/6/3,5028664794,13
2020/6/3,5043857808,11
2020/6/3,5034212332,11
2020/6/3,5042429601,11
2020/6/3,5030369351,11
2020/6/3,5039627273,11
2020/6/3,5046591464,11
2020/6/3,5018961593,11
2020/6/3,5039811892,10
2020/6/3,5033051238,10
2020/6/3,5044706742,8
2020/6/3,5045243782,8
2020/6/3,5042341684,8
2020/6/3,5042430027,10
2020/6/3,5041284879,8
2020/6/3,5038191363,8
2020/6/3,5046330418,8
2020/6/3,5045927946,6
2020/6/3,5045057996,6
2020/6/3,5046544116,8
2020/6/3,5042439695,6
2020/6/3,5042291804,6
2020/6/3,5045833271,8
2020/6/3,5044341680,6
2020/6/3,5044350276,6
2020/6/3,5041935153,4
2020/6/3,5043510954,6
2020/6/3,5044960576,4
2020/6/3,5044923294,4
2020/6/3,5047136123,6
2020/6/3,5043565524,4
2020/6/3,5045337541,4
2020/6/3,5044146906,4
2020/6/3,5046214598,6
2020/6/3,5047310495,4
2020/6/3,5047008427,4
2020/6/3,5040575251,2
2020/6/3,5043153665,2
2020/6/3,5047127166,4
2020/6/3,5042752306,2
2020/6/3,5035901280,2
2020/6/3,5045871684,2
2020/6/3,5043262193,1
2020/6/3,5043287372,1
2020/6/3,5046965382,4
2020/6/3,5045541689,1
2020/6/3,5046802004,1
2020/6/3,5045598115,1
2020/6/3,5042967920,1
2020/6/3,2340173092,59630000
2020/6/3,2748492595,19740000
2020/6/3,2414707016,19510000
2020/6/3,2898916057,3360000
2020/6/3,2968950064,3090000
2020/6/3,2919852653,2770000
2020/6/3,2875321368,2450000
2020/6/3,3032924908,2090000
2020/6/3,4903385898,1960000
2020/6/3,2870887735,1870000
2020/6/3,2759460699,1480000
2020/6/3,2684495358,1350000
2020/6/3,3194009084,950000
2020/6/3,2895448834,750000
2020/6/3,4924225474,720000
2020/6/3,2903604475,720000
2020/6/3,4893733399,640000
2020/6/3,2735120361,610000
2020/6/3,2892381208,480000
2020/6/3,2739677431,390000
2020/6/3,4926327847,2020000
2020/6/3,4940861215,440000
2020/6/3,4879561639,360000
2020/6/3,3033689187,350000
2020/6/3,2816151274,350000
2020/6/3,4894448996,330000
2020/6/3,2970772045,290000
2020/6/3,2892054295,280000
2020/6/3,3067554046,250000
2020/6/3,2693651565,240000
2020/6/3,3018389437,230000
2020/6/3,2987103132,200000
2020/6/3,2902514424,150000
2020/6/3,2943230833,150000
2020/6/3,3217572039,110000
2020/6/3,2834901221,110000
2020/6/4,2829816518,161020000
2020/6/4,3058913992,26643
2020/6/4,530916024,890000
2020/6/4,2324605704,6850000
2020/6/4,2386787779,1320000
2020/6/4,3195063951,370000
2020/6/4,3029251622,1320000
2020/6/4,2866624523,4070000
2020/6/4,2871955672,1950000
2020/6/4,2831688182,1620000
2020/6/4,2463761414,1810000
2020/6/4,2476865259,3010000
2020/6/4,2686325543,500000
2020/6/4,2991837660,1610000
2020/6/4,2863447964,310000
2020/6/4,3036902708,380000
2020/6/4,2781412735,2610000
2020/6/4,2550277551,19530000
2020/6/4,2940759617,220000
2020/6/4,4899659549,4050000
2020/6/4,2194601729,7240000
2020/6/4,3102314489,350000
2020/6/4,3102355272,700000
2020/6/4,3102272704,220000
2020/6/4,2966247927,360000
2020/6/4,2816437068,21270000
2020/6/4,3102318465,300000
2020/6/4,2819596401,2230000
2020/6/4,3182755907,430000
2020/6/4,2839184829,910000
2020/6/4,2876067644,190000
2020/6/4,2924765628,2940000
2020/6/4,2930180903,610000
2020/6/4,2787214438,2700000
2020/6/4,2869961759,510000
2020/6/4,2700603190,830000
2020/6/4,2905981726,640000
2020/6/4,2751412365,850000
2020/6/4,2941287037,280000
2020/6/4,3099335800,5870000
2020/6/4,2622967273,4950000
2020/6/4,3236134881,4310000
2020/6/4,2676553013,350000
2020/6/4,2710758663,840000
2020/6/4,2866031102,830000
2020/6/4,2741461072,350000
2020/6/4,2892898152,350000
2020/6/4,3044288218,1610000
2020/6/4,2797507202,1570000
2020/6/4,2906492713,610000
2020/6/4,2712936322,22370000
2020/6/4,2848226139,3790000
2020/6/4,2756790661,1570000
2020/6/4,3101265037,21233
2020/6/4,3138571767,580000
2020/6/4,2976956482,2730000
2020/6/4,2802306619,7080000
2020/6/4,2341496595,21740000
2020/6/4,2939725092,5900000
2020/6/4,3224149419,1110000
2020/6/4,2768017642,4060000
2020/6/4,3210184177,1500000
2020/6/4,3070608947,2370000
2020/6/4,2883560847,350000
2020/6/4,2954650550,3790000
2020/6/4,2839131415,4430000
2020/6/4,2301227992,82280000
2020/6/4,5019469034,480000
2020/6/4,2288297227,9500000
2020/6/4,3168980939,570000
2020/6/4,2830740622,3860000
2020/6/4,2858603567,750000
2020/6/4,2984782686,2870000
2020/6/4,2840368993,1270000
2020/6/4,4915336524,1490000
2020/6/4,2900909299,3390000
2020/6/4,2814796200,5680000
2020/6/4,2863558174,210000
2020/6/4,4924723995,490000
2020/6/4,4928319592,860000
2020/6/4,2525632823,24290000
2020/6/4,2847614853,1080000
2020/6/4,2929951612,870000
2020/6/4,2904364484,3420000
2020/6/4,2695036375,1090000
2020/6/4,2738703582,680000
2020/6/4,2643377729,7900000
2020/6/4,2786175968,3220000
2020/6/4,4902383662,230000
2020/6/4,2314766620,7410000
2020/6/4,2950826843,460000
2020/6/4,4909137543,580000
2020/6/4,2930640226,1640000
2020/6/4,2793273751,1420000
2020/6/4,2991059968,1520000
2020/6/4,2990177378,1280000
2020/6/4,2893273588,810000
2020/6/4,3200561023,790000
2020/6/4,3064656976,16475
2020/6/4,3227464393,17155
2020/6/4,4975406420,19028
2020/6/4,4918824290,110000
2020/6/4,4899887524,20288
2020/6/4,3182965703,19474
2020/6/4,4900225181,25328
2020/6/4,4978059216,18491
2020/6/4,4932495004,31196
2020/6/4,5009910734,24442
2020/6/4,3087257711,15773
2020/6/4,2754843231,87823
2020/6/4,3227880770,110000
2020/6/4,2997452908,210000
2020/6/4,3231495476,23842
2020/6/4,3227472694,43783
2020/6/4,2795776495,160000
2020/6/4,2926891518,150000
2020/6/4,2890914010,84855
2020/6/4,2674444180,100000
2020/6/4,2869631579,35904
2020/6/4,3166016718,120000
2020/6/4,3119510985,180000
2020/6/4,2723108692,120000
2020/6/4,2725477566,65871
2020/6/4,2918242005,92621
2020/6/4,3227208138,200000
2020/6/4,2989883013,180000
2020/6/4,4881719833,140000
2020/6/4,2949793491,42506
2020/6/4,3121581563,79403
2020/6/4,5006349882,30969
2020/6/4,2822449259,160000
2020/6/4,5007059606,85905
2020/6/4,3140725970,41398
2020/6/4,3102355272,700000
2020/6/4,2962076148,31717
2020/6/4,3237880645,77875
2020/6/4,3183434682,55766
2020/6/4,2782124001,180000
2020/6/4,2941834839,64825
2020/6/4,3209020926,47551
2020/6/4,3224123156,46127
2020/6/4,4959864126,190000
2020/6/4,2887319492,110000
2020/6/4,3134261163,130000
2020/6/4,3233539744,140000
2020/6/4,4895326482,190000
2020/6/4,4882140285,64943
2020/6/4,3163253465,140000
